id,date,vaccines,confirmed,tests,recovered,deaths,population,confirmed_per,deaths_per,ratio,tests_per,vaccines_per,new_cases,new_cases_per
Italy,2021-05-29,34534277.0,4213055.0,65920783.0,3845087.0,126002.0,60421760.0,6972.744587380441,208.537454056287,2.9907513668822268,109101.06392134224,0.5715536422639791,3348.0,5.541050111748518
Italy,2021-05-30,34936815.0,4216003.0,66085278.0,3851661.0,126046.0,60421760.0,6977.623624336663,208.6102755033948,2.9897037549546335,109373.30855638764,0.5782157785539515,2948.0,4.87903695622208
Italy,2021-05-31,35417363.0,4217821.0,66172255.0,3858019.0,126128.0,60421760.0,6980.632474128526,208.7459882002775,2.990359239996197,109517.25835195796,0.5861690060004873,1818.0,3.008849791863213
Italy,2021-06-01,35886882.0,4220304.0,66394073.0,3868332.0,126221.0,60421760.0,6984.74192079145,208.89990625893716,2.990803506098139,109884.37443728882,0.5939396998697158,2483.0,4.109446662923801
Italy,2021-06-02,36299609.0,4223200.0,66620345.0,3886867.0,126283.0,60421760.0,6989.534896037454,209.0025182980436,2.990220685735935,110258.86203910645,0.6007704674607294,2896.0,4.792975246004062
Italy,2021-06-03,36897985.0,4225163.0,66717978.0,3893259.0,126342.0,60421760.0,6992.783725598195,209.1001652384836,2.9902278326303624,110420.44786513997,0.6106737870594965,1963.0,3.2488295607408872
Italy,2021-06-04,37531671.0,4227719.0,66938917.0,3901112.0,126415.0,60421760.0,6997.013989662002,209.220982639367,2.990146696126209,110786.10917656156,0.6211614987713036,2556.0,4.230264063807226
Italy,2021-06-05,38150684.0,4230153.0,67177549.0,3908312.0,126472.0,60421760.0,7001.0423397133745,209.31531951402937,2.98977365594105,111181.05298488491,0.6314063675073351,2434.0,4.028350051372399
Italy,2021-06-06,38663287.0,4232428.0,67327507.0,3913633.0,126523.0,60421760.0,7004.807539535425,209.39972619135887,2.989371585293359,111429.23840682562,0.6398901157463801,2275.0,3.7651998220508176
Italy,2021-06-07,39235187.0,4233698.0,67412074.0,3918657.0,126588.0,60421760.0,7006.909431304219,209.50730332913176,2.990010151881405,111569.19957313391,0.649355248837505,1270.0,2.1018917687933936
Italy,2021-06-08,39818170.0,4235592.0,67632991.0,3927176.0,126690.0,60421760.0,7010.044063595632,209.67611668379075,2.991081293948992,111934.82447383195,0.659003809223697,1894.0,3.1346322914132543
Italy,2021-06-09,40413190.0,4237790.0,67851729.0,3936088.0,126767.0,60421760.0,7013.681825885244,209.80355421622937,2.9913469048725867,112296.84305786525,0.6688515859187154,2198.0,3.637762289611601
Italy,2021-06-10,41047803.0,4239868.0,68039849.0,3943704.0,126855.0,60421760.0,7017.120984228199,209.94919711044497,2.991956353358171,112608.18784490885,0.6793546397854018,2078.0,3.4391583429551247
Italy,2021-06-11,41671484.0,4241760.0,68257459.0,3949597.0,126924.0,60421760.0,7020.252306453834,210.06339437977311,2.992248500622383,112968.33955184357,0.6896767654566831,1892.0,3.1313222256349036
Italy,2021-06-12,42238474.0,4243482.0,68470425.0,3954097.0,126976.0,60421760.0,7023.102273088371,210.14945608999142,2.992259658459727,113320.80528604264,0.6990606364329672,1722.0,2.8499666345369405
Italy,2021-06-13,42674367.0,4244872.0,68604561.0,3957557.0,127002.0,60421760.0,7025.402768803821,210.19248694510057,2.991892335033895,113542.80477761655,0.7062748089430033,1390.0,2.3004957154507792
Italy,2021-06-14,43208615.0,4245779.0,68683489.0,3960951.0,127038.0,60421760.0,7026.903883633976,210.25206812909786,2.9921010961710444,113673.43321346481,0.715116789050832,907.0,1.50111483015462
Italy,2021-06-15,43745824.0,4247032.0,68896197.0,4014025.0,127101.0,60421760.0,7028.977639843659,210.35633520109312,2.992701726758828,114025.47194917858,0.7240077746824984,1253.0,2.0737562096828697
Italy,2021-06-16,44304397.0,4248432.0,69099370.0,4019424.0,127153.0,60421760.0,7031.294685887998,210.44239691131142,2.9929395127425837,114361.72994629749,0.7332523415405311,1400.0,2.3170460443388947
Italy,2021-06-17,44909985.0,4249755.0,69299685.0,4023957.0,127190.0,60421760.0,7033.484294399898,210.50363312819752,2.9928784129908665,114693.25785942018,0.7432750221112394,1323.0,2.1896085119005875
Italy,2021-06-18,45520200.0,4250902.0,69515711.0,4031605.0,127225.0,60421760.0,7035.382617123368,210.561559279306,2.9928942139809385,115050.78799425902,0.7533742810537131,1147.0,1.8983227234693913
Italy,2021-06-19,46079824.0,4252095.0,69765699.0,4035692.0,127253.0,60421760.0,7037.357071359722,210.60790020019277,2.9927130038251732,115464.52635606774,0.7626362423074071,1193.0,1.9744542363541768
Italy,2021-06-20,46517914.0,4252976.0,69916221.0,4037996.0,127270.0,60421760.0,7038.815155334767,210.63603575930262,2.9924927862278086,115713.64521655775,0.7698867758900105,881.0,1.458083975045156
Italy,2021-06-21,47077192.0,4253460.0,69997973.0,4049316.0,127291.0,60421760.0,7039.616191252952,210.67079144996768,2.992645987031734,115848.94746528403,0.7791430107299092,484.0,0.8010359181853346
Italy,2021-06-22,47649418.0,4254294.0,70190855.0,4054008.0,127322.0,60421760.0,7040.996488682223,210.72209746952092,2.9927879925552867,116168.17351894417,0.7886135392282515,834.0,1.3802974292702856
Italy,2021-06-23,48218415.0,4255434.0,70388886.0,4059463.0,127334.0,60421760.0,7042.883226175471,210.74195786418667,2.992268238680238,116495.92133694881,0.7980306267146141,1140.0,1.8867374932478924
Italy,2021-06-24,48830968.0,4255700.0,70577077.0,4066029.0,127362.0,60421760.0,7043.323464923895,210.78829878507347,2.9927391498460887,116807.38363132752,0.8081685803260282,266.0,0.4402387484242354
Italy,2021-06-25,49449086.0,4256451.0,70769618.0,4068798.0,127418.0,60421760.0,7044.5663946233935,210.88098062684702,2.9935267667829373,117126.04531877258,0.8183986365177048,751.0,1.2429296994987453
Italy,2021-06-26,50004801.0,4257289.0,70994111.0,4072099.0,127458.0,60421760.0,7045.95331218422,210.94718194239957,2.9938770893871665,117497.588617081,0.8275959025357752,838.0,1.3869175608260775
Italy,2021-06-27,50436830.0,4258069.0,71131694.0,4073435.0,127472.0,60421760.0,7047.244237837494,210.97035240284296,2.9936574536485905,117725.29300702263,0.8347461245749875,780.0,1.290925653274826
Italy,2021-06-28,50996871.0,4258456.0,71207555.0,4076274.0,127500.0,60421760.0,7047.884735565465,211.01669332372973,2.994042911327486,117850.84545700092,0.8440149873158279,387.0,0.6404977279707964
Italy,2021-06-29,51560843.0,4259133.0,71398190.0,4078767.0,127542.0,60421760.0,7049.005192831192,211.0862047050599,2.9945531167963058,118166.3526517599,0.8533489093995276,677.0,1.1204572657270546
Italy,2021-06-30,52134933.0,4259909.0,71583206.0,4081902.0,127566.0,60421760.0,7050.289498352911,211.12592549439142,2.9945710107891976,118472.56021671662,0.8628502877109174,776.0,1.284305521719034
Italy,2021-07-01,52704745.0,4260788.0,71771680.0,4083843.0,127587.0,60421760.0,7051.744272262178,211.16068118505652,2.9944460977640754,118784.49088540288,0.8722808637153238,879.0,1.4547739092668053
Italy,2021-07-02,53260947.0,4261582.0,71970918.0,4086188.0,127615.0,60421760.0,7053.058368375896,211.20702210594328,2.994545218184233,119114.2363281043,0.8814861897435626,794.0,1.3140961137178238
Italy,2021-07-03,53788620.0,4262511.0,72199045.0,4089298.0,127637.0,60421760.0,7054.595893929604,211.24343282949718,2.994408694781081,119491.79401593069,0.8902193514389518,929.0,1.5375255537082921
Italy,2021-07-04,54203542.0,4263317.0,72340685.0,4091004.0,127649.0,60421760.0,7055.929850437988,211.26329322416296,2.9941240588021016,119726.21287430223,0.8970864470018748,806.0,1.3339565083833804
Italy,2021-07-05,54744737.0,4263797.0,72415334.0,4092586.0,127680.0,60421760.0,7056.724266224618,211.31459924371617,2.994514044641431,119849.75942441929,0.9060434022444894,480.0,0.7944157866304522
Italy,2021-07-06,55283661.0,4264704.0,72607758.0,4094421.0,127704.0,60421760.0,7058.225381054773,211.35432003304769,2.994439942373492,120168.22747301635,0.914962771690199,907.0,1.50111483015462
Italy,2021-07-07,55832644.0,4265714.0,72785735.0,4096156.0,127718.0,60421760.0,7059.896964272474,211.37749049349108,2.9940591422678593,120462.78526146871,0.9240486208941944,1010.0,1.6715832177014818
Italy,2021-07-08,56418895.0,4267105.0,72960587.0,4097905.0,127731.0,60421760.0,7062.199115020814,211.39900592104567,2.9933877886763978,120752.17107214355,0.9337512677551928,1391.0,2.3021507483399546
Italy,2021-07-09,57018229.0,4268491.0,73157509.0,4099339.0,127756.0,60421760.0,7064.492990604709,211.44038174326602,2.9930015080270755,121078.08345867449,0.9436704425690348,1386.0,2.2938755838949874
Italy,2021-07-10,57587737.0,4269885.0,73365928.0,4101102.0,127768.0,60421760.0,7066.800106451716,211.46024213793177,2.9923054133776437,121423.02375832813,0.9530959872734591,1394.0,2.307115847006571
Italy,2021-07-11,57999260.0,4271276.0,73509260.0,4102420.0,127775.0,60421760.0,7069.102257200055,211.47182736815347,2.9914948132595507,121660.24293234755,0.9599068282684914,1391.0,2.302150748339045
Italy,2021-07-12,58566802.0,4272163.0,73582831.0,4103949.0,127788.0,60421760.0,7070.570271372433,211.49334279570803,2.991178005146339,121782.00535701045,0.9692998350263217,887.0,1.468014172378389
Italy,2021-07-13,59138885.0,4273693.0,73775374.0,4105236.0,127808.0,60421760.0,7073.1024716923175,211.52644345348432,2.990575130221099,122100.67035452128,0.9787679968276329,1530.0,2.532200319884396
Italy,2021-07-14,59706715.0,4275846.0,73985973.0,4106315.0,127831.0,60421760.0,7076.6657575019335,211.56450920992702,2.9896072028786818,122449.21862587253,0.988165770080183,2153.0,3.5632858096159907
Italy,2021-07-15,60321527.0,4278319.0,74176895.0,4109579.0,127840.0,60421760.0,7080.758653835969,211.57940450592633,2.9880894809386582,122765.2008150706,0.9983411108845555,2473.0,4.092896334035686
Italy,2021-07-16,60918256.0,4281214.0,74382497.0,4110649.0,127851.0,60421760.0,7085.549974049084,211.59760986770328,2.986325841221672,123105.47888707645,1.0082171720916437,2895.0,4.791320213114886
Italy,2021-07-17,61456586.0,4284332.0,74627294.0,4112977.0,127864.0,60421760.0,7090.710366596405,211.61912529525787,2.9844559198493488,123510.62597315935,1.017126710641994,3118.0,5.160392547320953
Italy,2021-07-18,61901774.0,4287458.0,74792563.0,4113478.0,127867.0,60421760.0,7095.883999406837,211.62409039392432,2.982349914564761,123784.15160366066,1.0244947184590452,3126.0,5.173632810431627
Italy,2021-07-19,62476894.0,4289528.0,74881652.0,4114129.0,127874.0,60421760.0,7099.30991748668,211.635675624146,2.9810739083647433,123931.59682869219,1.0340131436091897,2070.0,3.425918079843541
Italy,2021-07-20,63044853.0,4293083.0,75100357.0,4115889.0,127884.0,60421760.0,7105.1935594064125,211.65222595303413,2.9788382847478143,124293.56079664014,1.0434130518541664,3555.0,5.883641919732327
Italy,2021-07-21,63629659.0,4297337.0,75335454.0,4118124.0,127905.0,60421760.0,7112.234069315426,211.68698164369923,2.9763781616382423,124682.65406370156,1.0530917834899216,4254.0,7.040509909013053
Italy,2021-07-22,64237027.0,4302393.0,75555232.0,4119607.0,127920.0,60421760.0,7120.601915601267,211.71180713703143,2.973229084372348,125046.39388193922,1.0631439236460507,5056.0,8.367846285841551
Italy,2021-07-23,64825176.0,4307535.0,75792867.0,4120846.0,127937.0,60421760.0,7129.112094715546,211.73994269614127,2.9700745321860413,125439.68762247244,1.072877983031279,5142.0,8.510179114278799
Italy,2021-07-24,65320545.0,4312673.0,76051796.0,4122208.0,127942.0,60421760.0,7137.61565369827,211.74821786058533,2.9666520044529228,125868.22363334004,1.0810765029022658,5138.0,8.503558982723916
Italy,2021-07-25,65684087.0,4317415.0,76228449.0,4123209.0,127949.0,60421760.0,7145.463819657024,211.75980309080703,2.963555738792773,126160.59015824762,1.0870932425669162,4742.0,7.84816595875418
Italy,2021-07-26,66249573.0,4320530.0,76316696.0,4124323.0,127971.0,60421760.0,7150.619247105678,211.79621381436093,2.9619282819468906,126306.64184558675,1.0964522218485526,3115.0,5.155427448654336
Italy,2021-07-27,66823455.0,4325046.0,76558586.0,4126741.0,127995.0,60421760.0,7158.093375631561,211.83593460369244,2.959390489719647,126706.97775106187,1.1059501576915336,4516.0,7.474128525882406
Italy,2021-07-28,67363190.0,4330739.0,76807058.0,4128568.0,128010.0,60421760.0,7167.515477867576,211.86076009702464,2.9558465656785136,127118.20708301115,1.1148829494539716,5693.0,9.422102236015235
Italy,2021-07-29,67903410.0,4336906.0,77031848.0,4130393.0,128029.0,60421760.0,7177.722065692889,211.89220572191212,2.9520815069544972,127490.24192608756,1.1238237681259202,6167.0,10.206587825313363
Italy,2021-07-30,68419803.0,4343519.0,77279334.0,4132510.0,128047.0,60421760.0,7188.666798186614,211.92199631391074,2.9480013786056882,127899.83939560848,1.1323702421114512,6613.0,10.944732493724587
Italy,2021-07-31,68852542.0,4350028.0,77544194.0,4134680.0,128063.0,60421760.0,7199.439407259901,211.94847684013178,2.943958061879142,128338.19140653963,1.1395322148841742,6509.0,10.77260907328673
Italy,2021-08-01,69148843.0,4355348.0,77711955.0,4135930.0,128065.0,60421760.0,7208.244182228389,211.9517869059094,2.9404079765841904,128615.84137899989,1.1444360938840576,5320.0,8.804774968488346
Italy,2021-08-02,69627065.0,4358533.0,77795178.0,4137428.0,128088.0,60421760.0,7213.51546197926,211.9898526623521,2.9387869725891718,128753.57818110561,1.1523508252655996,3185.0,5.271279750871145
Italy,2021-08-03,70096217.0,4363374.0,78004897.0,4141043.0,128115.0,60421760.0,7221.527476194007,212.03453855035008,2.936145285735305,129100.67002351471,1.1601154451641262,4841.0,8.012014214747069
Italy,2021-08-04,70574534.0,4369964.0,78220645.0,4144608.0,128136.0,60421760.0,7232.434142931288,212.06929424101517,2.9321980684509072,129457.74005921045,1.1680317488269127,6590.0,10.90666673728083
Italy,2021-08-05,71036787.0,4377188.0,78432872.0,4147979.0,128163.0,60421760.0,7244.390100520078,212.11398012901313,2.9279756775354406,129808.98272410469,1.17568218800644,7224.0,11.955957588789715
Italy,2021-08-06,71476857.0,4383787.0,78677529.0,4150915.0,128187.0,60421760.0,7255.3116625533585,212.15370091834464,2.924115610544034,130213.89810558315,1.1829654912402419,6599.0,10.92156203328068
Italy,2021-08-07,71822337.0,4390684.0,78971392.0,4153940.0,128209.0,60421760.0,7266.726424387505,212.19011164189854,2.9200233949881156,130700.25103538857,1.188683298864515,6897.0,11.414761834146702
Italy,2021-08-08,72082010.0,4396417.0,79174903.0,4155931.0,128220.0,60421760.0,7276.214727939074,212.2083170036755,2.9164658402512775,131037.0684336239,1.192980972417884,5733.0,9.488303551568606
Italy,2021-08-09,72489634.0,4400617.0,79277767.0,4157520.0,128242.0,60421760.0,7283.1658660720905,212.2447277272294,2.914182261260182,131207.31173669884,1.1997272836805812,4200.0,6.951138133016684
Italy,2021-08-10,72867384.0,4406241.0,79519533.0,4161645.0,128273.0,60421760.0,7292.473771038778,212.29603374678263,2.911166229899817,131607.44241809574,1.2059791704180745,5624.0,9.307904966687602
Italy,2021-08-11,73226448.0,4413162.0,79749572.0,4166095.0,128304.0,60421760.0,7303.928253662257,212.34733976633584,2.9073031989308347,131988.16452880553,1.211921797709964,6921.0,11.454482623478725
Italy,2021-08-12,73565495.0,4420429.0,79966541.0,4170810.0,128334.0,60421760.0,7315.955377665265,212.39699075300024,2.9032023814883128,132347.2553596585,1.2175331370684999,7267.0,12.027124003007884
Italy,2021-08-13,73862411.0,4427827.0,80192027.0,4175198.0,128379.0,60421760.0,7328.199310976708,212.47146723299684,2.8993680195725804,132720.44210562552,1.2224471945206494,7398.0,12.24393331144347
Italy,2021-08-14,73991089.0,4435008.0,80446033.0,4180129.0,128413.0,60421760.0,7340.084102151278,212.52773835121653,2.895440098416959,133140.8303895815,1.224576857741317,7181.0,11.884791174569727
Italy,2021-08-15,74043925.0,4440669.0,80606903.0,4183709.0,128432.0,60421760.0,7349.453243334851,212.55918397610398,2.8921768319142904,133407.07553040495,1.2254513109184506,5661.0,9.369141183573447
Italy,2021-08-16,74279071.0,4444338.0,80680924.0,4187186.0,128456.0,60421760.0,7355.525559003909,212.5989047654355,2.8903292233849003,133529.58271986782,1.2293430545551802,3669.0,6.072315669057389
Italy,2021-08-17,74530468.0,4449606.0,80918997.0,4191980.0,128510.0,60421760.0,7364.244272262178,212.68827654143143,2.8881208808150656,133923.60136480632,1.2335037575866707,5268.0,8.718713258269418
Italy,2021-08-18,74790408.0,4456765.0,81145420.0,4199404.0,128579.0,60421760.0,7376.092652713195,212.80247381075958,2.885029836664038,134298.33887659016,1.2378058500778528,7159.0,11.848380451016965
Italy,2021-08-19,75033045.0,4464005.0,81351951.0,4204869.0,128634.0,60421760.0,7388.075090828205,212.8935006196443,2.881582793926082,134640.15447414972,1.2418215722282833,7240.0,11.982438115010154
Italy,2021-08-20,75264580.0,4471225.0,81572607.0,4211080.0,128683.0,60421760.0,7400.024428285439,212.97459723119619,2.8780255970120043,135005.34741126376,1.2456535526273977,7220.0,11.949337457233923
Italy,2021-08-21,75420989.0,4478691.0,81827825.0,4216542.0,128728.0,60421760.0,7412.380903833321,213.0490737111928,2.8742326720017077,135427.74159508097,1.2482421730184623,7466.0,12.356475547881928
Italy,2021-08-22,75534223.0,4484613.0,82003364.0,4220924.0,128751.0,60421760.0,7422.182008600875,213.0871394676355,2.8709500686012372,135718.26441335044,1.2501162329597815,5922.0,9.801104767553625
Italy,2021-08-23,75844985.0,4488779.0,82104705.0,4224429.0,128795.0,60421760.0,7429.076875615672,213.1599609147433,2.8692657847490377,135885.9871013357,1.2552594462657163,4166.0,6.894867014797455
Italy,2021-08-24,76126144.0,4494857.0,82370951.0,4230677.0,128855.0,60421760.0,7439.136165513881,213.2592628880721,2.8667207877803453,136326.63298785072,1.2599127201855755,6078.0,10.05928989820859
Italy,2021-08-25,76421410.0,4502396.0,82615371.0,4237758.0,128914.0,60421760.0,7451.613458462646,213.3569098285121,2.8632310440929674,136731.15612653454,1.2647994695950597,7539.0,12.477292948765353
Italy,2021-08-26,76703635.0,4509611.0,82836243.0,4243597.0,128957.0,60421760.0,7463.554520755437,213.4280762427311,2.8596036332180312,137096.70655075257,1.2694703861655139,7215.0,11.941062292790775
Italy,2021-08-27,76994537.0,4517434.0,83101723.0,4250314.0,129002.0,60421760.0,7476.501843044625,213.5025527227277,2.855647697343226,137536.0846820748,1.2742849099397304,7823.0,12.947322289188378
Italy,2021-08-28,77221831.0,4524292.0,83395187.0,4255808.0,129056.0,60421760.0,7487.852058596109,213.59192449872364,2.8525126141283543,138021.77725375758,1.2780467003940301,6858.0,11.350215551483416
Italy,2021-08-29,77382886.0,4530246.0,83618273.0,4260106.0,129093.0,60421760.0,7497.706124416104,213.65316071560974,2.8495803539145554,138390.99192079145,1.2807122136131088,5954.0,9.854065819995412
Italy,2021-08-30,77733653.0,4534499.0,83728076.0,4263960.0,129146.0,60421760.0,7504.744979292229,213.74087745871685,2.848076490919945,138572.71949708185,1.2865175228262136,4253.0,7.0388548761247876
Italy,2021-08-31,78058047.0,4539991.0,84035719.0,4272845.0,129221.0,60421760.0,7513.834419917593,213.8650049253779,2.8462831754512288,139081.8787800951,1.2918863502155515,5492.0,9.08944062536375
Italy,2021-09-01,78372327.0,4546487.0,84339436.0,4280619.0,129290.0,60421760.0,7524.585513563326,213.979202194706,2.8437340742423767,139584.5404039869,1.2970877875785147,6496.0,10.751093645732908
Italy,2021-09-02,78671060.0,4553241.0,84632503.0,4286991.0,129352.0,60421760.0,7535.763605694372,214.08181423381245,2.8408775199907055,140069.57592761284,1.3020319169782542,6754.0,11.17809213104647
Italy,2021-09-03,78967305.0,4559970.0,84928897.0,4293535.0,129410.0,60421760.0,7546.900322003199,214.17780614136365,2.8379572672627233,140560.11774565984,1.30693486915972,6729.0,11.13671630882709
Italy,2021-09-04,79188233.0,4566126.0,85260247.0,4299621.0,129466.0,60421760.0,7557.088704466735,214.2704879831372,2.835357587591757,141108.51289336823,1.310591300220318,6156.0,10.188382463536072
Italy,2021-09-05,79331479.0,4571440.0,85520003.0,4305223.0,129515.0,60421760.0,7565.88354923789,214.35158459468906,2.8331335421661445,141538.41761643486,1.3129620686322279,5314.0,8.794844771155113
Italy,2021-09-06,79621551.0,4574787.0,85654396.0,4309200.0,129567.0,60421760.0,7571.42294431675,214.43764630490736,2.832197433454279,141760.84245146118,1.317762855633467,3347.0,5.539395078859343
Italy,2021-09-07,79904373.0,4579502.0,85973261.0,4316077.0,129638.0,60421760.0,7579.226424387505,214.55515364001315,2.8308318240717005,142288.57451355274,1.3224436527502674,4715.0,7.8034800707555405
Italy,2021-09-08,80176038.0,4585423.0,86275241.0,4324135.0,129707.0,60421760.0,7589.0258741221705,214.66935090934126,2.8286812361694875,142788.36134531666,1.326939797847663,5921.0,9.799449734665359
Italy,2021-09-09,80454464.0,4590941.0,86566709.0,4331257.0,129766.0,60421760.0,7598.158345602644,214.76699784978126,2.8265664925774474,143270.75047135336,1.3315478397186709,5518.0,9.132471480473214
Italy,2021-09-10,80728321.0,4596558.0,86852737.0,4338241.0,129828.0,60421760.0,7607.45466533911,214.8696098888877,2.8244612599253616,143744.13621847495,1.336080263136989,5617.0,9.296319736466103
Italy,2021-09-11,80933471.0,4601749.0,87186478.0,4344238.0,129885.0,60421760.0,7616.045941064941,214.9639467635501,2.822513787692462,144296.48854982047,1.33947556310839,5191.0,8.59127572583111
Italy,2021-09-12,81065657.0,4606413.0,87453836.0,4349160.0,129919.0,60421760.0,7623.765014458368,215.02021788176975,2.820394089717965,144738.97483290787,1.3416632848827972,4664.0,7.719073393426697
Italy,2021-09-13,81322191.0,4609205.0,87573881.0,4353346.0,129955.0,60421760.0,7628.385866283935,215.07979906576705,2.819466697619221,144937.6532560455,1.3459090069537862,2792.0,4.620851825567115
Italy,2021-09-14,81561915.0,4613214.0,87892474.0,4360847.0,130027.0,60421760.0,7635.020893135188,215.1989614337616,2.8185772435443055,145464.9351491913,1.3498765179961656,4009.0,6.635026851253315
Italy,2021-09-15,81785808.0,4618040.0,88210140.0,4369453.0,130100.0,60421760.0,7643.008081856603,215.319778834645,2.817212497076682,145990.68282684914,1.353582020781917,4826.0,7.9871887214148956
Italy,2021-09-16,82002052.0,4623155.0,88516407.0,4376646.0,130167.0,60421760.0,7651.473575082884,215.4306660381955,2.815544795707693,146497.5647846074,1.357160930102003,5115.0,8.465493226281069
Italy,2021-09-17,82220719.0,4627699.0,88800986.0,4383195.0,130233.0,60421760.0,7658.9940445296525,215.5398982088572,2.8142063690832098,146968.55238907307,1.360779940868985,4544.0,7.520469446768402
Italy,2021-09-18,82427791.0,4632275.0,89156919.0,4388951.0,130284.0,60421760.0,7666.567475028864,215.6243048861867,2.812527321888273,147557.63321028717,1.364207050572509,4576.0,7.573430499211099
Italy,2021-09-19,82558609.0,4636111.0,89420490.0,4392265.0,130310.0,60421760.0,7672.916181190352,215.66733574129586,2.8107610020553864,147993.85188382462,1.3663721314969972,3836.0,6.348706161488735
Italy,2021-09-20,82825285.0,4638516.0,89542931.0,4395648.0,130354.0,60421760.0,7676.8965352879495,215.74015718840366,2.8102522444678426,148196.49576576386,1.3707857070035696,2405.0,3.9803540975972282
Italy,2021-09-21,83081364.0,4641890.0,89873206.0,4401956.0,130421.0,60421760.0,7682.480616254807,215.85104439195416,2.8096529646329405,148743.11175311677,1.3750238986749144,3374.0,5.584080966857073
Italy,2021-09-22,83333265.0,4645853.0,90166078.0,4408806.0,130488.0,60421760.0,7689.039511593174,215.96193159550467,2.8086984241645183,149227.82454532938,1.3791929430721648,3963.0,6.55889533836762
Italy,2021-09-23,83563138.0,4649906.0,90477853.0,4414272.0,130551.0,60421760.0,7695.747359891536,216.06619866749992,2.807605142985686,149743.82242423922,1.382997416824667,4053.0,6.707848298361569
Italy,2021-09-24,83798351.0,4653696.0,90765140.0,4419537.0,130603.0,60421760.0,7702.019934540139,216.15226037771822,2.806436002695492,150219.2918577678,1.3868902693334322,3790.0,6.27257464860304
Italy,2021-09-25,84003382.0,4657215.0,91122631.0,4423988.0,130653.0,60421760.0,7707.8439952758745,216.2350120221589,2.805389057623494,150810.95122022266,1.3902835998156955,3519.0,5.824060735735657
Italy,2021-09-26,84130748.0,4660314.0,91398852.0,4427373.0,130697.0,60421760.0,7712.9729421983075,216.3078334692667,2.8044676817913987,151268.10605980363,1.3923915490048617,3099.0,5.128946922432988
Italy,2021-09-27,84352782.0,4662087.0,91522929.0,4430265.0,130742.0,60421760.0,7715.907315510174,216.38230994926332,2.8043663706833444,151473.45757554893,1.3960662847292102,1773.0,2.9343733118666933
Italy,2021-09-28,84555082.0,4665049.0,91861354.0,4435370.0,130807.0,60421760.0,7720.809522926839,216.48988708703618,2.803979122191428,152033.56208094567,1.39941441626328,2962.0,4.902207416665078
Italy,2021-09-29,84752397.0,4668261.0,92156806.0,4441412.0,130870.0,60421760.0,7726.125488565709,216.59415415903146,2.8033993814827407,152522.54485801142,1.4026800444078424,3212.0,5.315965638869784
Italy,2021-09-30,84956470.0,4672355.0,92465642.0,4447126.0,130921.0,60421760.0,7732.901193212511,216.67856083636093,2.802034520065363,153033.67859526104,1.406057519675031,4094.0,6.775704646802296
Italy,2021-10-01,85133136.0,4675758.0,92759111.0,4451133.0,130973.0,60421760.0,7738.5332701331445,216.76462254657923,2.8011073284802164,153519.37944210827,1.4089814000783825,3403.0,5.632076920633153
Italy,2021-10-02,85283465.0,4679067.0,93115007.0,4455320.0,130998.0,60421760.0,7744.009773962228,216.80599836879958,2.7996607015885857,154108.39902710548,1.411469394469807,3309.0,5.476503829083413
Italy,2021-10-03,85369448.0,4682034.0,93400967.0,4458036.0,131031.0,60421760.0,7748.920256543338,216.86061445413043,2.7985913814380674,154581.67223199058,1.4128924413985955,2967.0,4.910482581110045
Italy,2021-10-04,85544656.0,4683646.0,93523181.0,4460482.0,131068.0,60421760.0,7751.588169560106,216.92185067101653,2.7984181554284846,154783.94042146407,1.4157921914224278,1612.0,2.6679130167676703
Italy,2021-10-05,85710713.0,4686109.0,93845463.0,4464692.0,131118.0,60421760.0,7755.664515565253,217.00460231545722,2.7980143014172314,155317.32773093667,1.4185404893866052,2463.0,4.07634600514757
Italy,2021-10-06,85869891.0,4689341.0,94147236.0,4469937.0,131157.0,60421760.0,7761.013581861899,217.06914859812093,2.7969175199670913,155816.77197089262,1.4211749376383607,3232.0,5.349066296646015
Italy,2021-10-07,86030608.0,4692274.0,94444592.0,4473903.0,131198.0,60421760.0,7765.867793324789,217.13700494656229,2.796043027325344,156308.90593057865,1.4238348568462753,2933.0,4.854211462889907
Italy,2021-10-08,86203212.0,4695291.0,94716158.0,4478137.0,131228.0,60421760.0,7770.86102755034,217.18665593322672,2.7948853436347183,156758.3565920622,1.426691509813683,3017.0,4.993234225550623
Italy,2021-10-09,86351432.0,4698038.0,95061127.0,4481462.0,131274.0,60421760.0,7775.40740289591,217.26278744611213,2.794230272296648,157329.29163268334,1.4291445995614824,2747.0,4.5463753455705955
Italy,2021-10-10,86436607.0,4700316.0,95331171.0,4484207.0,131301.0,60421760.0,7779.177567816628,217.30747333411009,2.793450482903703,157776.2233341101,1.4305542738245294,2278.0,3.770164920717434
Italy,2021-10-11,86619554.0,4701832.0,95445947.0,4486391.0,131335.0,60421760.0,7781.686597676069,217.36374445232977,2.793272920002246,157966.18138895655,1.4335821068436272,1516.0,2.509029859441398
Italy,2021-10-12,86808992.0,4704318.0,95761232.0,4490388.0,131384.0,60421760.0,7785.80100943766,217.44484106388163,2.792838409308214,158487.98843330613,1.4367173680475378,2486.0,4.114411761590418
Italy,2021-10-13,87014011.0,4707087.0,96040177.0,4495215.0,131421.0,60421760.0,7790.383795506785,217.50607728076773,2.7919815376261368,158949.65158247625,1.4401104999258545,2769.0,4.582786069125177
